"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"INTX","Intersections, Inc.","2.2","$53.38M","2004","Technology","EDP Services","https://www.nasdaq.com/symbol/intx",
"IVAC","Intevac, Inc.","4.7","$105.1M","1995","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ivac",
"INTL","INTL FCStone Inc.","45.35","$854.6M","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/intl",
"ITCI","Intra-Cellular Therapies Inc.","18","$984.53M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/itci",
"IIN","IntriCon Corporation","23.5","$162.94M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/iin",
"INTU","Intuit Inc.","189.45","$48.52B","1993","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/intu",
"ISRG","Intuitive Surgical, Inc.","460.42","$52.16B","2000","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/isrg",
"ISTR","Investar Holding Corporation","26.05","$247.93M","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/istr",
"ISBC","Investors Bancorp, Inc.","13.49","$4.07B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/isbc",
"ITIC","Investors Title Company","191.34","$360.99M","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/itic",
"NVIV","InVivo Therapeutics Holdings Corp.","7.79","$12.19M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nviv",
"IVTY","Invuity, Inc.","2.8","$67.32M","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ivty",
"IONS","Ionis Pharmaceuticals, Inc.","44.01","$5.52B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ions",
"IOVA","Iovance Biotherapeutics, Inc.","14.9","$1.34B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/iova",
"IPAS","iPass Inc.","0.283","$21.04M","2003","Technology","EDP Services","https://www.nasdaq.com/symbol/ipas",
"IPGP","IPG Photonics Corporation","233.36","$12.54B","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/ipgp",
"IPIC","iPic Entertainment Inc.","8.19","$91.52M","2018","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/ipic",
"CLRG","IQ Chaikin U.S. Large Cap ETF","25.14","$318.02M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clrg",
"CSML","IQ Chaikin U.S. Small Cap ETF","27.32","$468.54M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csml",
"IQ","iQIYI, Inc.","16.17","$11.44B","2018","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/iq",
"IRMD","iRadimed Corporation","18.25","$194.02M","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/irmd",
"IRTC","iRhythm Technologies, Inc.","66.85","$1.58B","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/irtc",
"IRIX","IRIDEX Corporation","6.2","$72.18M","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/irix",
"IRDM","Iridium Communications Inc","11.6","$1.28B","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdm",
"IRDMB","Iridium Communications Inc","431","$215.5M","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdmb",
"IRBT","iRobot Corporation","60.02","$1.69B","2005","Consumer Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/irbt",
"IRWD","Ironwood Pharmaceuticals, Inc.","18.59","$2.82B","2010","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/irwd",
"IRCP","IRSA Propiedades Comerciales S.A.","41.51","$1.31B","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/ircp",
"PMPT","iSectors Post-MPT Growth ETF","26.29","$13.15M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pmpt",
"SLQD","iShares 0-5 Year Investment Grade Corporate Bond ETF","49.55","$800.23M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/slqd",
"CSJ","iShares 1-3 Year Credit Bond ETF","103.59","$10.77B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csj",
"ISHG","iShares 1-3 Year International Treasury Bond ETF","84.19","$88.4M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ishg",
"SHY","iShares 1-3 Year Treasury Bond ETF","83.19","$12.6B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/shy",
"TLT","iShares 20+ Year Treasury Bond ETF","118.99","$7.78B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tlt",
"IEI","iShares 3-7 Year Treasury Bond ETF","119.44","$7.25B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iei",
"IEF","iShares 7-10 Year Treasury Bond ETF","101.64","$8.76B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ief",
"AIA","iShares Asia 50 ETF","66.68","$1.07B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aia",
"COMT","iShares Commodities Select Strategy ETF","38.66","$637.89M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/comt",
"ISTB","iShares Core 1-5 Year USD Bond ETF","48.98","$1.9B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/istb",
"IXUS","iShares Core MSCI Total International Stock ETF","63.35","$9.95B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ixus",
"IUSG","iShares Core S&P U.S. Growth ETF","55.57","$3.84B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iusg",
"IUSV","iShares Core S&P U.S. Value ETF","53.12","$3.54B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iusv",
"IUSB","iShares Core Total USD Bond Market ETF","49.23","$2.15B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iusb",
"HEWG","iShares Currency Hedged MSCI Germany ETF","28.89","$650.03M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hewg",
"SUSB","iShares ESG 1-5 Year USD Corporate Bond ETF","24.5142","$29.42M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/susb",
"SUSC","iShares ESG USD Corporate Bond ETF","24.2","$13.31M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/susc",
"XT","iShares Exponential Technologies ETF","36.18","$2.22B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/xt",
"FALN","iShares Fallen Angels USD Bond ETF","26.35","$57.97M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/faln",
"IFEU","iShares FTSE EPRA/NAREIT Europe Index Fund","41.22","$43.28M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ifeu",
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","30.1","$529.76M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ifgl",
"IGF","iShares Global Infrastructure ETF","43.99","$2.6B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/igf",
"GNMA","iShares GNMA Bond ETF","48.16","$113.18M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gnma",
"HYXE","iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF","50.05","$10.01M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyxe",
"CIU","iShares Intermediate Credit Bond ETF","106.17","$6.93B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ciu",
"IGOV","iShares International Treasury Bond ETF","49.97","$1.06B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/igov",
"EMB","iShares J.P. Morgan USD Emerging Markets Bond ETF","108.63","$11.26B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emb",
"MBB","iShares MBS ETF","103.65","$12.1B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mbb",
"JKI","iShares Morningstar Mid-Cap ETF","156.86","$415.68M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jki",
"ACWX","iShares MSCI ACWI ex US Index Fund","49.93","$3.3B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/acwx",
"ACWI","iShares MSCI ACWI Index Fund","72.22","$8.44B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/acwi",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","75.89","$4.78B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aaxj",
"EWZS","iShares MSCI Brazil Small-Cap ETF","15.95","$70.18M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ewzs",
"MCHI","iShares MSCI China ETF","67.2","$3.56B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mchi",
"ESGD","iShares MSCI EAFE ESG Optimized ETF","68.53","$233M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esgd",
"SCZ","iShares MSCI EAFE Small-Cap ETF","65.97","$11.1B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/scz",
"ESGE","iShares MSCI EM ESG Optimized ETF","72.52","$311.84M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esge",
"EEMA","iShares MSCI Emerging Markets Asia Index Fund","73.1832","$585.47M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/eema",
"EMXC","iShares MSCI Emerging Markets ex China ETF","53.1279","$10.63M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emxc",
"EUFN","iShares MSCI Europe Financials Sector Index Fund","23.25","$2.31B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/eufn",
"IEUS","iShares MSCI Europe Small-Cap ETF","59.21","$263.48M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ieus",
"RING","iShares MSCI Global Gold Miners ETF","18.21","$303.2M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ring",
"MPCT","iShares MSCI Global Impact ETF","58.75","$35.25M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mpct",
"ENZL","iShares MSCI New Zealand ETF","48.61","$140.97M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/enzl",
"QAT","iShares MSCI Qatar ETF","16.6219","$51.53M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qat",
"TUR","iShares MSCI Turkey ETF","35.62","$256.46M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tur",
"UAE","iShares MSCI UAE ETF","16.4","$39.36M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/uae",
"ESGU","iShares MSCI USA ESG Optimized ETF","58.4","$64.24M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esgu",
"IBB","iShares Nasdaq Biotechnology Index Fund","102.35","$8.35B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ibb",
"SOXX","iShares PHLX SOX Semiconductor Sector Index Fund","175.78","$1.63B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/soxx",
"AMCA","iShares Russell 1000 Pure U.S. Revenue ETF","26.18","$9.16M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/amca",
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","31.065","$40.38M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emif",
"ICLN","iShares S&P Global Clean Energy Index Fund","9.81","$177.56M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/icln",
"WOOD","iShares S&P Global Timber & Forestry Index Fund","80.34","$535.06M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wood",
"INDY","iShares S&P India Nifty 50 Index Fund","35.71","$958.81M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/indy",
"IJT","iShares S&P Small-Cap 600 Growth ETF","177.16","$5.47B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ijt",
"DVY","iShares Select Dividend ETF","96.49","$16.77B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dvy",
"SHV","iShares Short Treasury Bond ETF","110.27","$13.95B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/shv",
"CRED","iShares U.S. Credit Bond ETF","107.08","$1.52B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cred",
"PFF","iShares U.S. Preferred Stock ETF","36.99","$16.14B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pff",
"ISRL","Isramco, Inc.","108","$293.51M","1983","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/isrl",
"ITI","Iteris, Inc.","4.88","$161.4M","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/iti",
"ITRI","Itron, Inc.","64.95","$2.54B","1993","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","31.15","$653.16M","2005","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/itrn",
"ITUS","ITUS Corporation","3.69","$61.37M","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/itus",
"IVENC","Ivy NextShares","100.02","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ivenc",
"IVFGC","Ivy NextShares","100.02","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ivfgc",
"IVFVC","Ivy NextShares","100.02","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ivfvc",
"IZEA","IZEA Inc.","2.25","$13.09M","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/izea",
"JJSF","J & J Snack Foods Corp.","132.7","$2.48B","1986","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/jjsf",
"MAYS","J. W. Mays, Inc.","40","$80.63M","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","117.42","$12.89B","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/jbht",
"JCOM","j2 Global, Inc.","84.14","$4.13B","1999","Technology","Telecommunications Equipment","https://www.nasdaq.com/symbol/jcom",
"JASO","JA Solar Holdings, Co., Ltd.","7","$333.1M","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/jaso",
"JKHY","Jack Henry & Associates, Inc.","122.91","$9.5B","1985","Technology","EDP Services","https://www.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","88.31","$2.61B","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/jack",
"JXSB","Jacksonville Bancorp Inc.","33.5","$60.78M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/jxsb",
"JAGX","Jaguar Health, Inc.","0.1638","$28.01M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jagx",
"JAKK","JAKKS Pacific, Inc.","2.4","$69.98M","1996","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/jakk",
"JMBA","Jamba, Inc.","9.3","$144.97M","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/jmba",
"JRVR","James River Group Holdings, Ltd.","37.71","$1.13B","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/jrvr",
"SGQI","Janus Henderson SG Global Quality Income ETF","27.6597","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sgqi",
"JSML","Janus Henderson Small Cap Growth Alpha ETF","37.2305","$7.52M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jsml",
"JSMD","Janus Henderson Small/Mid Cap Growth Alpha ETF","40.35","$14.2M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jsmd",
"JASN","Jason Industries, Inc.","2.72","$74.46M","2013","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/jasn",
"JASNW","Jason Industries, Inc.","0.0121","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/jasnw",
"JAZZ","Jazz Pharmaceuticals plc","147.26","$8.84B","2007","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jazz",
"JD","JD.com, Inc.","37.67","$53.74B","2014","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/jd",
"JSYN","Jensyn Acquistion Corp.","10.42","$34.84M","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsyn",
"JSYNR","Jensyn Acquistion Corp.","0.17","n/a","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsynr",
"JSYNU","Jensyn Acquistion Corp.","11.05","n/a","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsynu",
"JSYNW","Jensyn Acquistion Corp.","0.129","n/a","2016","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/jsynw",
"JRSH","Jerash Holdings (US), Inc.","8.59","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jrsh",
"JBLU","JetBlue Airways Corporation","19.36","$6.13B","2002","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/jblu",
"JTPY","JetPay Corporation","2.3","$35.44M","2011","Finance","Business Services","https://www.nasdaq.com/symbol/jtpy",
"JCTCF","Jewett-Cameron Trading Company","14.7233","$32.9M","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/jctcf",
"JMU","JMU Limited","0.751","$61.55M","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/jmu",
"JBSS","John B. Sanfilippo & Son, Inc.","62.73","$711.46M","1991","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/jbss",
"JOUT","Johnson Outdoors Inc.","73.66","$736.25M","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/jout",
"JNCE","Jounce Therapeutics, Inc.","20.2","$656.15M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/jnce",
"JNP","Juniper Pharmaceuticals, Inc.","8.4","$93.25M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jnp",
"KTWO","K2M Group Holdings, Inc.","19.76","$857.4M","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ktwo",
"KALU","Kaiser Aluminum Corporation","100.47","$1.68B","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/kalu",
"KALA","Kala Pharmaceuticals, Inc.","15.75","$386.76M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kala",
"KALV","KalVista Pharmaceuticals, Inc.","9.13","$98.57M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kalv",
"KMDA","Kamada Ltd.","4.65","$187.22M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kmda",
"KNDI","Kandi Technologies Group, Inc.","5.1","$275.24M","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/kndi",
"KPTI","Karyopharm Therapeutics Inc.","16.48","$818.91M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kpti",
"KAAC","Kayne Anderson Acquisition Corp.","9.75","$459.86M","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kaac",
"KAACU","Kayne Anderson Acquisition Corp.","10.0801","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kaacu",
